nomen;revenu;agglo9;loc_log;stat_log;nb_voit;nb_tv;jardin;micro_onde;frigo;congelo;four;soins;situ_fin;situ_alim;manq_alim;viande;jard_potager;jard_verger;jard_pelouse;jard_poules;nbpers;sexe_chef;age_chefq;nbadu;nbenf;agglo5;ech;cspc;reg;pcschef;up;jard_rien;sitalim_regime;sitalim_temps;sitalim_argent;sitalim_depl;sitalim_rhf;sitalim_place;sitalim_autre;chef_diplo;chef_situprof;chef_statempl;chef_typempl;chef_atrav;chef_nbsal;tage_chef;pond_men;selcuileg;selcuivp;selcuivps;selcuioeuf;saliere;selcrud;typesel;chori;chprix;chlabel;chsani;chhabit;chmarq;chpres;chprod;chgout;chetiq;chnut;claim;inscuisson;insconserv;stokcons;micronde;consopc;dlcoeuf;dlcjamb;dlcsaum;dlcfrom;dlcpl;dlcyao;dlclaif;dlccrem;dlcvian;dlcpcsv;csvjamb;csvcharc;csvpc;csventrf;csvfromc;csvvian;nreprill;nreppate;nrepjamb;nrepsaum;nrepsauc;temp;thermo;tempfrig;alimcru;reste;puits;traiteau;traiteauch;traitcirc;traitusag;systion;systcharb;autsyst;fqtrait;entrprof;entrindi;chfacil;chnouv;chpub;nrchoix;traitnsp;nrtrait;systmemb;systmeca;systuv;systaut;systnsp;nrsyst;entrnsp
243342;11;4;2;2;2;4;1;1;1;1;1;2;2;1;4;1;2;1;1;2;3;1;45;2;1;2;2;9;0;4;251012;2;;;;;;;;7;1;3;2;;;4;0.1503679;1;1;1;1;4;1;2;2;1;2;2;1;1;2;2;1;2;2;4;2;2;1;4;2;4;3;1;6;7;3;1;1;1;7;2;2;6;6;3;2;3;5;1;1;5;16;1;;3;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243343;15;8;1;1;2;3;1;1;1;1;1;2;2;1;4;1;2;1;1;2;4;1;43;2;2;4;2;9;0;4;313004;2;;;;;;;;7;1;3;1;;;4;0.1300595;1;1;3;1;4;3;2;1;2;2;2;2;1;2;2;1;2;2;2;3;2;2;3;1;1;1;1;6;1;5;1;4;1;2;2;2;6;3;4;2;3;3;2;1;2;2;2;2;2;2;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243344;12;7;1;2;1;2;2;1;1;1;1;2;2;1;4;1;;;;;4;1;45;2;2;4;2;11;1;6;413003;;;;;;;;;7;1;1;2;;;4;0.1820309;1;1;1;1;4;4;3;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;3;2;1;1;1;1;7;1;7;1;1;1;6;6;6;6;6;6;2;3;2;2;1;6;1;;3;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243345;5;2;4;2;1;2;1;1;1;1;1;2;2;1;4;1;1;2;1;2;4;2;42;3;1;2;2;15;1;8;421020;2;;;;;;;;1;3;;;2;;4;0.0286873;1;1;1;1;4;4;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;2;1;1;1;1;7;1;1;1;1;7;1;1;6;6;2;2;5;5;1;1;5;99;1;;9;1;1;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243347;11;7;2;1;2;4;1;1;1;1;1;2;2;1;4;1;2;2;1;2;5;1;34;2;3;4;2;10;3;5;523004;2;;;;;;;;10;1;1;2;;;4;0.1503148;1;2;4;3;2;4;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;3;3;4;3;2;4;2;3;1;2;2;2;6;6;6;3;3;2;3;3;2;2;5;6;1;;1;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243348;7;1;2;4;1;4;2;1;1;1;1;2;3;2;4;1;;;;;5;2;44;3;2;1;2;11;3;6;540052;;2;2;1;2;2;2;2;8;2;3;1;1;;4;0.2122112;1;1;1;1;3;4;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;5;2;1;1;1;1;1;1;1;1;1;1;1;2;6;1;2;1;3;3;2;1;1;10;2;11;1;2;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243351;4;8;2;2;1;2;1;1;1;1;1;2;2;1;4;1;2;1;1;2;6;1;45;4;2;4;2;10;6;5;733001;2;;;;;;;;11;1;1;2;;;4;0.0577422;1;1;1;1;3;1;1;2;1;2;2;2;2;1;2;2;1;2;2;1;2;1;3;4;3;3;2;6;2;4;2;2;1;2;2;3;5;6;4;2;3;3;2;2;1;5;2;7;3;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243355;12;7;2;1;2;2;1;1;1;1;1;2;2;1;4;1;1;1;1;2;4;1;47;2;2;4;2;6;5;3;823007;2;;;;;;;;12;1;1;2;;;4;0.2339674;1;3;3;2;3;3;5;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;5;3;1;7;1;1;7;1;1;7;1;7;2;2;6;6;3;2;3;2;1;1;1;4;1;;3;2;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243357;15;6;2;2;2;3;1;1;1;1;1;2;2;1;4;1;2;1;1;2;5;1;41;2;3;3;2;6;7;3;912006;2;;;;;;;;12;1;7;2;;5;4;0.3701094;4;2;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;4;2;2;1;3;3;1;7;1;1;1;3;7;7;7;7;6;6;6;6;4;2;5;5;5;5;1;4;1;;3;2;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243365;13;9;1;2;2;3;1;1;1;1;1;2;2;1;4;1;2;1;1;2;5;2;45;3;2;5;2;6;2;3;114001;2;;;;;;;;11;1;3;2;;;4;0.1218982;3;4;3;4;1;4;1;1;2;1;2;2;2;2;2;1;2;2;2;2;1;2;3;4;1;2;2;3;1;4;7;3;1;2;2;3;2;3;3;2;2;2;1;1;2;4;2;4;2;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243368;5;5;2;3;3;3;2;1;1;2;1;2;3;2;3;1;;;;;5;1;29;2;3;3;2;11;0;6;222005;;2;2;1;2;2;2;2;3;2;2;1;1;;3;0.3160007;1;1;1;1;3;3;2;2;1;2;2;2;2;2;2;2;2;2;4;1;1;1;4;2;3;2;1;2;2;4;1;1;1;2;2;2;1;6;6;1;3;3;3;1;3;4;2;4;1;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243370;12;1;4;2;2;4;1;1;1;1;1;2;2;1;4;1;1;1;1;2;4;1;43;2;2;1;2;7;0;4;230023;2;;;;;;;;7;1;3;2;;;4;0.1641767;3;2;2;1;2;2;1;2;1;2;2;2;2;1;2;1;2;2;2;2;2;1;3;2;1;1;1;3;1;5;1;5;1;1;1;1;1;1;2;1;5;5;1;1;2;6;1;;2;2;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243374;9;8;1;3;2;4;2;1;1;1;1;2;4;1;4;1;;;;;4;1;31;2;2;4;2;10;1;5;413001;;;;;;;;;7;1;1;2;;;4;0.1011463;1;1;1;1;1;4;3;2;1;2;2;2;2;2;2;2;2;2;4;1;1;1;4;2;2;1;1;1;1;2;7;2;1;7;6;6;1;6;6;2;3;3;2;2;1;16;1;;1;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243375;3;7;2;3;1;3;2;1;1;1;2;2;2;1;4;1;;;;;5;1;44;2;3;4;2;11;5;6;433001;;;;;;;;;4;1;3;2;;;4;0.3003796;1;4;4;4;1;4;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;7;2;2;2;2;2;2;2;4;6;2;2;2;2;5;5;5;5;5;2;2;2;1;2;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243378;5;4;3;2;1;2;2;1;1;1;1;2;2;1;4;1;;;;;4;1;43;2;2;2;2;10;6;5;731036;;;;;;;;;7;1;1;2;;;4;0.1156443;4;4;1;1;4;4;1;1;1;2;2;1;2;2;2;1;2;2;4;3;1;1;4;2;1;1;1;3;7;3;7;7;1;7;2;2;6;1;3;2;5;5;1;1;5;6;1;;1;2;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243384;15;1;3;2;2;4;1;1;1;1;1;2;1;1;4;1;1;1;1;2;4;1;42;2;2;1;2;11;1;6;210048;2;;;;;;;;8;1;3;2;;;4;0.1437025;1;1;1;1;4;1;3;1;2;1;2;2;2;2;2;2;1;2;4;2;2;1;3;2;6;1;2;6;1;3;7;3;1;7;1;6;6;1;5;1;5;1;1;1;1;2;1;;3;1;3;2;2;1;1;1;2;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2
243385;4;8;2;2;2;2;1;1;1;1;1;2;2;1;4;1;2;1;1;2;4;1;42;2;2;4;2;2;0;2;233001;2;;;;;;;;7;1;7;3;;7;4;0.1316795;3;3;4;4;4;4;5;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2;3;2;1;1;1;1;1;1;1;1;1;1;2;2;1;3;3;1;3;5;2;2;3;4;1;;2;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243387;6;4;1;4;2;3;1;1;1;1;1;2;4;1;4;1;2;2;1;2;5;1;41;2;3;2;2;11;0;6;251025;2;;;;;;;;7;1;3;2;;;4;0.1704171;4;3;4;4;4;4;2;2;1;2;2;2;1;2;2;1;2;2;4;5;1;1;2;1;1;1;1;1;1;1;1;1;1;1;6;2;6;1;6;1;2;2;2;2;2;2;1;;2;2;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243390;5;4;3;1;2;2;2;1;1;1;1;2;1;1;4;1;;;;;5;1;42;2;3;2;2;6;4;3;831026;;;;;;;;;11;1;1;2;;;4;0.241221;1;1;1;1;4;4;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;5;2;1;1;1;2;7;2;1;1;1;1;2;2;1;2;2;1;5;2;2;2;2;16;2;98;1;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243391;8;6;3;2;2;4;1;1;1;1;1;1;4;1;4;1;2;2;2;2;4;1;42;3;1;3;2;10;7;5;932003;1;;;;;;;;3;1;2;2;;;4;0.1347173;2;2;2;2;4;2;5;2;1;2;2;2;2;2;2;2;2;2;4;2;2;1;3;3;7;3;2;5;3;4;1;3;2;2;2;2;6;6;6;1;3;3;3;3;3;16;1;;3;2;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243400;14;8;1;3;1;4;2;1;1;1;1;2;1;1;4;1;;;;;4;1;43;2;2;4;2;3;0;2;233001;;;;;;;;;7;1;7;2;;0;4;0.0642945;3;4;4;4;3;2;1;2;2;2;2;2;1;2;2;2;2;2;1;3;1;2;3;2;1;1;1;1;1;1;1;1;1;1;2;2;1;2;3;1;2;2;2;1;1;16;1;;3;1;3;3;;;;;;;;;;2;1;2;2;;;;;;;;;
243401;4;8;2;3;3;4;2;1;1;1;1;2;6;2;3;2;;;;;2;1;47;1;1;4;2;10;0;5;233002;;2;2;1;2;2;2;2;7;2;3;2;1;;4;0.2203462;1;1;3;2;3;3;5;2;1;2;2;2;2;2;2;2;2;2;4;2;2;9;2;3;1;1;1;1;7;1;1;1;1;7;2;2;6;6;2;2;4;4;4;4;4;16;9;;3;2;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243414;14;6;2;4;1;3;1;1;1;1;1;2;3;1;2;1;1;2;1;2;3;1;44;2;1;3;2;11;6;6;732008;2;;;;;;;;7;1;3;2;;;4;0.2624801;2;1;2;1;4;3;5;2;1;2;2;2;2;2;2;2;2;2;4;5;1;1;3;2;1;1;7;1;1;1;1;1;1;1;6;6;6;6;6;5;3;5;1;5;2;5;1;;3;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243415;11;6;2;4;2;4;1;1;1;1;1;2;5;1;2;3;2;2;1;2;6;1;42;3;3;3;2;8;4;4;741001;2;;;;;;;;8;1;3;3;;;4;0.1574676;4;2;4;1;3;2;2;2;1;2;2;1;2;2;2;1;2;2;2;2;1;1;2;2;1;1;1;2;1;2;7;2;1;1;2;3;2;3;3;2;3;3;1;2;1;4;1;;3;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243417;10;7;4;2;2;2;1;1;1;1;1;2;2;1;4;1;1;1;1;2;6;1;42;3;3;4;2;2;5;2;823001;2;;;;;;;;7;1;7;2;;0;4;0.1337829;4;1;2;3;2;4;1;2;1;2;2;1;2;2;2;1;2;2;4;2;1;1;5;1;1;1;1;1;1;3;1;1;1;7;1;1;6;1;3;2;5;2;1;2;5;6;1;;2;3;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243420;14;9;1;1;1;4;2;1;1;1;1;2;4;1;4;1;;;;;3;2;43;2;1;5;2;9;2;4;114001;;;;;;;;;11;1;3;2;;;4;0.0633208;1;1;1;1;1;4;2;1;2;1;2;2;2;2;2;1;2;2;3;2;1;3;3;4;5;3;2;5;7;5;7;2;2;7;2;2;6;6;4;2;3;3;2;1;1;6;1;;2;2;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243424;7;8;2;3;2;4;2;1;1;1;1;2;2;1;4;1;;;;;4;1;42;2;2;4;2;7;0;4;233001;;;;;;;;;7;1;3;2;;;4;0.1178817;2;2;2;2;2;3;2;2;1;2;2;1;2;1;2;1;2;2;4;1;3;1;3;2;1;1;1;1;1;1;1;1;1;1;2;2;1;2;3;2;2;3;1;2;3;4;1;;3;2;3;4;;;;;;;;;;2;2;2;2;;;;;;;;;
243427;2;1;1;4;3;4;1;1;1;1;1;2;2;1;1;1;2;2;1;2;7;2;42;3;4;1;2;18;0;8;310037;2;;;;;;;;7;6;;;2;;4;0.0733398;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;3;1;3;2;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;5;2;1;1;1;16;1;;2;2;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243431;4;7;2;2;1;2;1;1;1;1;1;2;2;1;4;1;1;2;1;2;3;2;42;2;1;4;2;9;5;4;433001;2;;;;;;;;12;1;1;2;;;4;0.125938;1;2;2;1;4;4;1;1;2;2;2;1;2;2;2;1;2;2;4;2;1;1;4;2;1;3;1;3;7;5;1;4;1;7;3;3;6;2;3;2;3;3;3;1;1;4;1;;2;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243432;11;8;2;2;2;3;2;1;1;1;2;2;4;1;4;1;;;;;4;1;30;2;2;4;2;8;3;4;523003;;;;;;;;;9;1;3;2;;;4;0.21114;4;4;4;4;4;4;2;2;1;2;2;2;2;2;2;2;2;2;4;2;1;1;4;2;1;1;7;1;7;1;1;1;7;7;6;3;6;6;6;4;3;3;2;5;2;3;2;3;3;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243433;10;7;2;2;2;4;1;1;1;1;1;2;4;1;4;1;1;2;1;2;4;1;42;2;2;4;2;10;3;5;523004;2;;;;;;;;7;1;1;2;;;4;0.1301215;2;2;1;1;2;2;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;3;3;1;1;1;3;1;4;1;4;1;1;2;2;6;2;3;2;3;3;3;1;1;4;1;;3;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243435;13;9;3;2;2;1;1;1;1;1;1;2;1;1;4;1;1;1;1;2;5;1;37;2;3;5;2;6;2;3;114001;2;;;;;;;;12;1;3;2;;;4;0.2531708;4;4;4;4;4;4;1;2;2;2;2;1;2;2;2;2;2;2;4;2;2;1;5;3;6;1;1;6;1;1;7;1;1;7;3;3;6;6;4;2;3;3;1;1;1;4;2;6;3;2;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243439;14;8;1;3;1;4;2;1;1;1;1;2;2;1;4;1;;;;;6;1;43;2;4;4;2;11;0;6;233002;;;;;;;;;2;1;3;2;;;4;0.261447;1;1;1;1;1;2;9;2;2;2;2;1;2;2;2;2;2;2;4;3;1;2;5;2;1;1;1;1;7;1;1;1;1;7;6;6;6;6;6;2;5;5;5;5;1;16;9;;3;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243440;12;5;2;4;2;4;1;1;1;1;1;2;1;1;4;1;2;2;1;2;5;1;42;3;2;3;2;7;4;4;262005;2;;;;;;;;7;1;3;2;;;4;0.1259741;1;1;1;3;1;3;2;2;1;2;2;2;2;2;2;1;1;2;1;2;2;1;3;1;3;3;9;4;2;5;3;3;2;3;2;2;3;2;3;2;1;2;2;9;1;99;9;;3;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243445;3;6;2;3;3;4;2;1;1;1;1;2;3;1;4;1;;;;;4;2;42;2;2;3;2;15;5;8;432001;;;;;;;;;4;3;;;2;;4;0.0504247;1;1;1;1;1;3;2;2;1;2;2;1;2;2;2;1;2;2;4;3;2;1;3;2;1;1;1;3;1;3;1;1;1;1;2;2;1;2;2;2;2;2;3;2;3;16;2;98;2;3;3;4;;;;;;;;;;2;2;2;2;;;;;;;;;
243446;14;1;4;2;2;4;1;1;1;1;1;2;3;1;4;1;2;1;1;1;5;1;42;3;2;1;2;10;6;5;720017;2;;;;;;;;7;1;1;2;;;4;0.0825726;2;1;1;1;2;2;2;2;1;2;2;1;1;2;2;2;2;2;4;3;1;2;3;2;2;1;1;1;2;1;1;1;1;1;3;3;6;3;4;2;3;3;3;1;1;4;2;6;3;3;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243447;12;2;3;2;2;3;1;1;1;1;1;2;2;1;4;1;1;1;1;2;4;1;42;2;2;2;2;9;6;4;731002;2;;;;;;;;7;1;3;2;;;4;0.1617427;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;3;2;1;1;1;1;2;1;1;1;1;2;2;3;1;2;3;2;3;3;2;1;1;6;1;;1;2;3;1;2;2;1;1;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2
243448;6;1;3;2;2;3;2;1;1;1;1;2;3;1;4;1;;;;;5;1;42;4;1;1;2;11;5;6;820131;;;;;;;;;5;1;3;2;;;4;0.082338;1;1;1;1;4;3;1;2;1;2;1;2;2;1;2;2;2;2;2;1;1;1;3;2;1;2;1;3;2;3;7;2;2;2;2;3;2;2;6;2;5;2;3;1;3;1;1;;3;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243449;11;6;2;2;2;3;1;1;1;1;1;2;4;1;4;1;2;1;1;2;4;1;42;2;2;3;2;10;5;5;822008;2;;;;;;;;7;1;1;2;;;4;0.1484154;1;1;3;1;1;3;1;2;2;2;2;1;1;2;2;2;2;2;4;2;2;1;3;3;1;1;1;1;1;2;1;2;1;1;2;3;2;2;4;2;3;3;3;3;3;3;2;6;2;1;3;3;;;;;;;;;;1;2;2;2;;;;;;;;;
243453;10;8;1;3;1;2;2;1;1;1;1;2;5;2;4;1;;;;;4;1;42;2;2;4;2;9;7;4;933001;;2;2;1;2;2;2;2;7;1;3;2;;;4;0.1422239;2;3;4;2;1;4;5;2;1;2;2;2;1;2;2;1;2;2;2;2;1;1;4;2;1;2;1;3;3;3;1;1;2;2;2;2;2;3;3;2;5;4;3;1;3;99;9;;3;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243463;10;1;3;3;2;4;1;1;1;1;1;2;4;1;4;1;2;1;1;2;3;2;53;2;1;1;2;10;0;5;220058;2;;;;;;;;7;1;3;2;;;5;0.1089564;3;3;4;2;1;3;2;2;1;2;2;1;2;2;2;1;2;2;1;3;1;2;2;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;3;3;1;3;4;1;;2;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243465;10;8;1;1;2;2;1;1;1;1;1;2;2;1;4;1;2;2;1;2;4;1;33;2;2;4;2;6;0;3;233002;2;;;;;;;;12;1;1;2;;;4;0.1814226;2;2;9;2;4;1;3;2;2;1;2;2;2;2;2;2;2;2;4;2;2;1;5;2;1;1;1;1;1;1;1;1;1;1;2;9;1;1;3;1;3;3;2;1;2;3;1;;2;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243468;14;8;1;4;1;3;1;2;1;1;1;2;5;1;2;1;1;1;1;1;4;1;29;2;2;4;2;11;0;6;313004;2;;;;;;;;7;1;3;2;;;3;0.2345886;2;2;1;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;3;1;2;6;2;1;1;1;3;1;3;1;5;1;3;2;2;1;2;4;2;1;1;2;1;3;1;1;;3;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243472;11;6;2;3;1;3;2;1;1;1;1;2;2;1;4;1;;;;;5;1;42;2;3;3;2;11;5;6;822006;;;;;;;;;4;1;3;2;;;4;0.1997356;1;1;1;1;4;4;1;2;2;2;1;2;2;2;2;2;2;2;4;2;1;1;4;2;1;2;7;1;7;3;1;3;2;7;2;2;6;6;2;2;5;5;2;5;3;2;2;2;1;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243473;4;8;2;1;2;4;1;1;1;1;1;2;1;1;4;1;1;1;1;2;5;1;50;2;3;4;2;9;5;4;823004;2;;;;;;;;12;1;3;2;;;5;0.1475842;1;3;2;3;1;6;2;2;1;2;2;1;2;2;2;1;2;2;4;2;2;1;3;3;1;1;1;1;1;2;1;2;1;1;2;2;1;1;2;2;2;2;2;1;1;2;2;6;3;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243482;13;1;4;2;2;4;1;1;1;1;1;2;1;1;4;1;1;1;1;1;4;1;41;2;2;1;2;6;0;3;230023;2;;;;;;;;12;1;3;2;;;4;0.1163721;1;1;4;1;4;4;5;2;1;2;2;1;2;2;2;1;2;2;4;3;2;1;4;4;7;1;1;1;1;1;1;1;1;1;6;6;6;6;3;1;5;3;2;1;1;5;1;;3;1;2;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243483;8;2;3;2;2;2;1;1;1;1;1;2;2;1;4;1;1;1;1;2;4;1;41;2;2;2;2;8;1;4;421005;2;;;;;;;;7;1;3;3;;;4;0.1824221;1;1;2;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;4;2;1;1;3;3;1;2;1;4;7;5;1;2;1;7;2;2;1;1;3;1;2;5;2;1;5;4;1;;2;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243486;12;7;2;2;2;2;1;1;1;1;1;2;1;1;4;1;2;2;1;2;4;1;41;2;2;4;2;6;3;3;543001;2;;;;;;;;11;1;3;2;;;4;0.1085776;1;1;1;1;3;4;2;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;3;3;1;1;1;1;1;1;1;1;1;1;2;2;1;2;3;2;3;3;3;2;3;4;1;;1;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243489;12;5;2;2;2;3;1;1;1;1;1;2;2;1;4;1;2;2;1;2;3;1;44;2;1;3;2;10;5;5;820030;2;;;;;;;;11;1;1;2;;;4;0.1086414;2;1;1;1;3;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;4;3;1;7;1;2;7;3;7;3;7;7;3;3;6;6;3;2;5;5;5;1;1;6;1;;1;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243502;15;7;1;2;2;2;1;1;1;1;1;2;1;1;4;1;2;2;1;2;4;1;41;2;2;4;2;11;0;6;313006;2;;;;;;;;7;1;3;2;;;4;0.1347777;2;3;2;2;1;4;9;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;3;2;1;2;1;3;2;1;1;1;1;1;6;2;2;2;2;2;5;2;2;1;3;5;1;;3;2;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243503;14;3;2;2;1;3;1;1;1;1;1;2;2;2;4;1;1;2;1;2;4;1;35;2;2;2;2;9;1;4;411045;2;1;2;2;2;2;2;2;11;1;3;2;;;4;0.1824221;1;1;4;2;4;4;2;1;2;2;2;2;2;2;2;2;2;2;2;9;1;1;3;4;1;1;1;3;7;3;1;2;1;7;2;2;1;6;6;6;5;5;2;5;1;4;1;;1;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243508;14;2;3;4;2;4;2;1;2;1;1;2;2;1;4;1;;;;;5;1;41;3;2;2;2;10;7;5;911004;;;;;;;;;8;1;2;2;;;4;0.0925661;1;1;4;1;3;3;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;1;1;9;1;1;1;7;1;1;9;2;9;9;9;2;2;9;1;1;1;9;5;1;;3;2;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243510;10;2;2;1;2;2;1;1;1;1;1;2;4;2;4;1;1;1;1;2;6;1;41;2;4;2;2;6;2;3;111022;2;2;1;1;2;2;2;2;11;1;3;2;;;4;0.1986799;2;2;4;2;3;3;5;2;1;2;2;2;2;2;2;1;2;2;4;2;2;1;3;3;6;5;4;6;4;6;3;3;2;7;2;6;6;2;4;2;5;5;2;2;2;4;1;;3;5;3;4;;;;;;;;;;2;1;2;2;;;;;;;;;
243515;12;9;2;2;1;2;1;1;1;1;1;2;2;1;2;1;1;1;1;2;4;1;40;2;2;5;2;9;2;4;114001;2;;;;;;;;9;1;3;2;;;4;0.2502895;1;2;2;1;2;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;2;1;1;1;1;1;7;1;1;7;7;2;6;6;2;3;2;5;5;5;1;5;5;2;5;2;1;3;1;2;1;2;1;2;;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2
243517;7;8;2;4;1;4;1;1;1;1;1;1;5;2;4;2;1;1;1;2;5;1;41;2;3;4;2;11;0;6;313001;2;2;2;1;2;2;2;2;7;1;3;2;;;4;0.1400825;3;1;3;3;4;4;5;2;1;2;2;2;2;2;2;1;2;2;4;2;1;1;3;2;1;1;1;1;1;1;1;1;1;1;2;2;1;2;3;1;2;3;1;1;2;4;2;3;2;2;3;3;;;;;;;;;;1;2;2;2;;;;;;;;;
243521;14;1;3;2;2;4;1;1;1;1;1;2;3;1;4;2;2;2;1;2;4;1;41;2;2;1;2;11;5;6;430057;2;;;;;;;;7;1;3;2;;;4;0.2788437;2;2;2;1;3;4;1;2;1;2;2;1;2;2;2;1;2;2;1;1;2;2;3;3;6;1;1;1;1;1;1;1;1;1;3;3;2;3;3;2;5;3;3;1;5;6;2;5;1;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243523;12;3;4;1;1;3;1;1;1;1;1;2;2;1;4;1;1;2;1;1;4;1;41;2;2;2;2;1;3;1;521024;2;;;;;;;;8;1;7;9;;1;4;0.1981596;2;3;4;2;4;4;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2;1;1;16;1;;2;2;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243526;7;1;3;1;2;3;1;1;1;1;1;2;5;2;1;1;1;2;1;2;6;1;41;4;2;1;2;8;6;4;730114;2;2;2;1;2;2;2;2;7;1;3;2;;;4;0.1716277;2;3;3;4;2;4;2;1;1;2;2;2;1;2;2;2;2;2;4;3;2;1;3;2;1;1;1;2;2;3;1;3;1;1;2;2;6;6;3;2;5;2;3;2;5;4;1;;2;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
243527;5;8;3;2;1;2;1;1;1;1;1;2;1;1;4;1;1;2;2;2;4;1;41;2;2;4;2;9;6;4;733001;2;;;;;;;;11;1;4;3;;;4;0.1266239;3;3;2;2;1;3;2;2;1;2;2;2;2;2;2;1;1;2;4;2;1;1;3;3;1;2;2;2;2;5;1;4;1;1;3;2;2;1;4;2;5;5;1;1;1;6;1;;3;1;3;3;;;;;;;;;;2;2;2;2;;;;;;;;;
